%% LAL: 7.6.0 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALFrame: 3.0.5 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALSimulation: 6.0.0 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALInference: 4.1.7 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% LALPulsar: 7.0.1 (CLEAN 66b61e11399a21c5dd2ec3af5f8bb4f4698d367a)
%% argv[0]: '/home/damoncht/.conda/envs/ml/bin/lalpulsar_ComputeAntennaPattern'
%% argv[1]: '@H1config.txt'
%% columns:
%% Alpha   Delta       tGPS       a(t)         b(t)
0.9660793  0.4143687  1369632400  -0.10757655  -0.31970823
0.9660793  0.4143687  1369646800   0.09579197  -0.48846728
0.9660793  0.4143687  1369661200  -0.66412443   0.07449812
0.9660793  0.4143687  1369675600  -0.15774797   0.90431488
0.9660793  0.4143687  1369690000   0.49149799   0.23938498
0.9660793  0.4143687  1369704400  -0.21412192  -0.41609389
0.9660793  0.4143687  1369718800  -0.09730555  -0.31997830
0.9660793  0.4143687  1369733200   0.08707945  -0.48906136
0.9660793  0.4143687  1369747600  -0.67065263   0.09250051
0.9660793  0.4143687  1369762000  -0.13897368   0.90614414
0.9660793  0.4143687  1369776400   0.48757136   0.22172192
0.9660793  0.4143687  1369790800  -0.22393391  -0.41732526
0.9660793  0.4143687  1369805200  -0.08700469  -0.32041341
0.9660793  0.4143687  1369819600   0.07797594  -0.48939535
0.9660793  0.4143687  1369834000  -0.67669791   0.11061971
0.9660793  0.4143687  1369848400  -0.12016499   0.90744692
0.9660793  0.4143687  1369862800   0.48313993   0.20411244
0.9660793  0.4143687  1369877200  -0.23339088  -0.41829374
5.4937696  0.1557401  1368970000   0.26123986   0.65349501
5.4937696  0.1557401  1368984400  -0.00550740  -0.07009888
5.4937696  0.1557401  1368998800  -0.37144104  -0.49657854
5.4937696  0.1557401  1369013200   0.17279792  -0.53920096
5.4937696  0.1557401  1369027600  -0.21775708  -0.15027550
5.4937696  0.1557401  1369042000  -0.48132589   0.61628890
5.4937696  0.1557401  1369056400   0.26907384   0.64497185
5.4937696  0.1557401  1369070800  -0.01824472  -0.08143467
5.4937696  0.1557401  1369085200  -0.36621511  -0.49950010
5.4937696  0.1557401  1369099600   0.17727575  -0.53741926
5.4937696  0.1557401  1369114000  -0.23067141  -0.13870518
5.4937696  0.1557401  1369128400  -0.47292906   0.62572122
5.4937696  0.1557401  1369142800   0.27650470   0.63621050
5.4937696  0.1557401  1369157200  -0.03099537  -0.09264493
5.4937696  0.1557401  1369171600  -0.36063170  -0.50232673
5.4937696  0.1557401  1369186000   0.18137559  -0.53552508
5.4937696  0.1557401  1369200400  -0.24353096  -0.12699428
5.4937696  0.1557401  1369214800  -0.46414870   0.63491410
5.4937696  0.1557401  1369229200   0.28352559   0.62721789
5.4937696  0.1557401  1369243600  -0.04374474  -0.10372815
5.4937696  0.1557401  1369258000  -0.35469866  -0.50506061
5.4937696  0.1557401  1369272400   0.18508774  -0.53351289
5.4937696  0.1557401  1369286800  -0.25632080  -0.11514561
5.4937696  0.1557401  1369301200  -0.45499393   0.64386189
5.4937696  0.1557401  1369315600   0.29012975   0.61799932
5.4937696  0.1557401  1369330000  -0.05647720  -0.11468104
5.4937696  0.1557401  1369344400  -0.34842688  -0.50770521
5.4937696  0.1557401  1369358800   0.18840897  -0.53138238
5.4937696  0.1557401  1369373200  -0.26902390  -0.10316247
5.4937696  0.1557401  1369387600  -0.44547170   0.65255696
5.4937696  0.1557401  1369402000   0.29631063   0.60856104
5.4937696  0.1557401  1369416400  -0.06917837  -0.12550113
5.4937696  0.1557401  1369430800  -0.34182489  -0.51026267
5.4937696  0.1557401  1369445200   0.19133484  -0.52913177
5.4937696  0.1557401  1369459600  -0.28162727  -0.09104970
5.4937696  0.1557401  1369474000  -0.43559173   0.66099316
5.4937696  0.1557401  1369488400   0.30205873   0.59890485
5.4937696  0.1557401  1369502800  -0.08183269  -0.13618529
5.4937696  0.1557401  1369517200  -0.33490208  -0.51273471
5.4937696  0.1557401  1369531600   0.19386050  -0.52675831
5.4937696  0.1557401  1369546000  -0.29411563  -0.07881212
5.4937696  0.1557401  1369560400  -0.42536676   0.66916853
5.4937696  0.1557401  1369574800   0.30737081   0.58904004
5.4937696  0.1557401  1369589200  -0.09442497  -0.14672995
5.4937696  0.1557401  1369603600  -0.32766607  -0.51512212
5.4937696  0.1557401  1369618000   0.19598183  -0.52425969
5.4937696  0.1557401  1369632400  -0.30647469  -0.06645350
5.4937696  0.1557401  1369646800  -0.41480789   0.67707795
5.4937696  0.1557401  1369661200   0.31224349   0.57897353
5.4937696  0.1557401  1369675600  -0.10694060  -0.15713391
5.4937696  0.1557401  1369690000  -0.32012627  -0.51742584
5.4937696  0.1557401  1369704400   0.19769162  -0.52163041
5.4937696  0.1557401  1369718800  -0.31868929  -0.05397862
5.4937696  0.1557401  1369733200  -0.40392569   0.68471682
5.4937696  0.1557401  1369747600   0.31667206   0.56871194
5.4937696  0.1557401  1369762000  -0.11936550  -0.16739544
5.4937696  0.1557401  1369776400  -0.31229532  -0.51964968
5.4937696  0.1557401  1369790800   0.19898853  -0.51886964
5.4937696  0.1557401  1369805200  -0.33074260  -0.04139054
5.4937696  0.1557401  1369819600  -0.39273039   0.69207835
5.4937696  0.1557401  1369834000   0.32065278   0.55826110
5.4937696  0.1557401  1369848400  -0.13168463  -0.17751217
5.4937696  0.1557401  1369862800  -0.30418405  -0.52179527
5.4937696  0.1557401  1369877200   0.19987106  -0.51597583
3.4058026  0.3061946  1368970000  -0.33806431  -0.42337206
3.4058026  0.3061946  1368984400   0.15823156  -0.46541277
3.4058026  0.3061946  1368998800  -0.29127026  -0.26343846
3.4058026  0.3061946  1369013200  -0.55091012   0.64377069
3.4058026  0.3061946  1369027600   0.33225125   0.68286407
3.4058026  0.3061946  1369042000   0.08787258  -0.18145035
3.4058026  0.3061946  1369056400  -0.33396283  -0.42296514
3.4058026  0.3061946  1369070800   0.16199566  -0.46707922
3.4058026  0.3061946  1369085200  -0.30514491  -0.25231802
3.4058026  0.3061946  1369099600  -0.54106033   0.65629375
3.4058026  0.3061946  1369114000   0.34175465   0.67122924
3.4058026  0.3061946  1369128400   0.07437192  -0.19223760
3.4058026  0.3061946  1369142800  -0.32948998  -0.42253387
3.4058026  0.3061946  1369157200   0.16536984  -0.46869895
3.4058026  0.3061946  1369171600  -0.31894705  -0.24092707
3.4058026  0.3061946  1369186000  -0.53078187   0.66852051
3.4058026  0.3061946  1369200400   0.35081559   0.65930700
3.4058026  0.3061946  1369214800   0.06083667  -0.20277390
3.4058026  0.3061946  1369229200  -0.32465464  -0.42208469
3.4058026  0.3061946  1369243600   0.16835080  -0.47026783
3.4058026  0.3061946  1369258000  -0.33266073  -0.22926897
3.4058026  0.3061946  1369272400  -0.52008009   0.68043631
3.4058026  0.3061946  1369286800   0.35942546   0.64710528
3.4058026  0.3061946  1369301200   0.04728324  -0.21305630
3.4058026  0.3061946  1369315600  -0.31946456  -0.42162287
3.4058026  0.3061946  1369330000   0.17093225  -0.47177920
3.4058026  0.3061946  1369344400  -0.34627029  -0.21734990
3.4058026  0.3061946  1369358800  -0.50896835   0.69203621
3.4058026  0.3061946  1369373200   0.36757219   0.63463062
3.4058026  0.3061946  1369387600   0.03372721  -0.22308141
3.4058026  0.3061946  1369402000  -0.31392869  -0.42115438
3.4058026  0.3061946  1369416400   0.17310886  -0.47322661
3.4058026  0.3061946  1369430800  -0.35976061  -0.20517358
3.4058026  0.3061946  1369445200  -0.49745905   0.70331204
3.4058026  0.3061946  1369459600   0.37525389   0.62189704
3.4058026  0.3061946  1369474000   0.02018517  -0.23284626
3.4058026  0.3061946  1369488400  -0.30805266  -0.42068258
3.4058026  0.3061946  1369502800   0.17487507  -0.47460321
3.4058026  0.3061946  1369517200  -0.37311500  -0.19274513
3.4058026  0.3061946  1369531600  -0.48556241   0.71425599
3.4058026  0.3061946  1369546000   0.38246372   0.60891509
3.4058026  0.3061946  1369560400   0.00667276  -0.24235135
3.4058026  0.3061946  1369574800  -0.30184841  -0.42021430
3.4058026  0.3061946  1369589200   0.17622264  -0.47589979
3.4058026  0.3061946  1369603600  -0.38631713  -0.18006773
3.4058026  0.3061946  1369618000  -0.47329053   0.72485918
3.4058026  0.3061946  1369632400   0.38919604   0.59569424
3.4058026  0.3061946  1369646800  -0.00679388  -0.25159502
3.4058026  0.3061946  1369661200  -0.29532680  -0.41975486
3.4058026  0.3061946  1369675600   0.17715135  -0.47711205
3.4058026  0.3061946  1369690000  -0.39934963  -0.16714665
3.4058026  0.3061946  1369704400  -0.46065068   0.73510939
3.4058026  0.3061946  1369718800   0.39544484   0.58224517
3.4058026  0.3061946  1369733200  -0.02019955  -0.26057622
3.4058026  0.3061946  1369747600  -0.28849831  -0.41930938
3.4058026  0.3061946  1369762000   0.17765778  -0.47823349
3.4058026  0.3061946  1369776400  -0.41219962  -0.15398848
3.4058026  0.3061946  1369790800  -0.44765848   0.74500114
3.4058026  0.3061946  1369805200   0.40119994   0.56857353
3.4058026  0.3061946  1369819600  -0.03352780  -0.26929271
3.4058026  0.3061946  1369834000  -0.28137338  -0.41888231
3.4058026  0.3061946  1369848400   0.17773888  -0.47925711
3.4058026  0.3061946  1369862800  -0.42485115  -0.14059965
3.4058026  0.3061946  1369877200  -0.43432730   0.75452930
5.3330664  0.9169721  1368970000   0.72903800   0.45115203
5.3330664  0.9169721  1368984400   0.09302065  -0.58746839
5.3330664  0.9169721  1368998800  -0.29675722   0.06346183
5.3330664  0.9169721  1369013200   0.35296327  -0.22425331
5.3330664  0.9169721  1369027600  -0.56305104  -0.50221789
5.3330664  0.9169721  1369042000  -0.55414110   0.81715345
5.3330664  0.9169721  1369056400   0.73736471   0.42747271
5.3330664  0.9169721  1369070800   0.07318528  -0.58779019
5.3330664  0.9169721  1369085200  -0.28622690   0.07342637
5.3330664  0.9169721  1369099600   0.35191533  -0.23970090
5.3330664  0.9169721  1369114000  -0.58155024  -0.48821944
5.3330664  0.9169721  1369128400  -0.53314310   0.83248723
5.3330664  0.9169721  1369142800   0.74494201   0.40357995
5.3330664  0.9169721  1369157200   0.05350281  -0.58745205
5.3330664  0.9169721  1369171600  -0.27529022   0.08296929
5.3330664  0.9169721  1369186000   0.35023117  -0.25515634
5.3330664  0.9169721  1369200400  -0.59969628  -0.47360083
5.3330664  0.9169721  1369214800  -0.51167494   0.84717262
5.3330664  0.9169721  1369229200   0.75176638   0.37949967
5.3330664  0.9169721  1369243600   0.03399440  -0.58646762
5.3330664  0.9169721  1369258000  -0.26396438   0.09207684
5.3330664  0.9169721  1369272400   0.34790358  -0.27059567
5.3330664  0.9169721  1369286800  -0.61746687  -0.45837134
5.3330664  0.9169721  1369301200  -0.48975807   0.86119425
5.3330664  0.9169721  1369315600   0.75783366   0.35525554
5.3330664  0.9169721  1369330000   0.01468320  -0.58484411
5.3330664  0.9169721  1369344400  -0.25227028   0.10073769
5.3330664  0.9169721  1369358800   0.34493548  -0.28599808
5.3330664  0.9169721  1369373200  -0.63483489  -0.44253817
5.3330664  0.9169721  1369387600  -0.46741018   0.87453365
5.3330664  0.9169721  1369402000   0.76314038   0.33087298
5.3330664  0.9169721  1369416400  -0.00440979  -0.58258939
5.3330664  0.9169721  1369430800  -0.24022558   0.10893983
5.3330664  0.9169721  1369445200   0.34132811  -0.30134112
5.3330664  0.9169721  1369459600  -0.65178502  -0.42611969
5.3330664  0.9169721  1369474000  -0.44465393   0.88717580
5.3330664  0.9169721  1369488400   0.76767653   0.30637389
5.3330664  0.9169721  1369502800  -0.02326194  -0.57971185
5.3330664  0.9169721  1369517200  -0.22784969   0.11667106
5.3330664  0.9169721  1369531600   0.33708167  -0.31660354
5.3330664  0.9169721  1369546000  -0.66829580  -0.40912986
5.3330664  0.9169721  1369560400  -0.42151338   0.89911354
5.3330664  0.9169721  1369574800   0.77144569   0.28178596
5.3330664  0.9169721  1369589200  -0.04185063  -0.57621437
5.3330664  0.9169721  1369603600  -0.21516003   0.12391894
5.3330664  0.9169721  1369618000   0.33219784  -0.33176243
5.3330664  0.9169721  1369632400  -0.68434757  -0.39158159
5.3330664  0.9169721  1369646800  -0.39801216   0.91033471
5.3330664  0.9169721  1369661200   0.77444971   0.25713342
5.3330664  0.9169721  1369675600  -0.06015614  -0.57211435
5.3330664  0.9169721  1369690000  -0.20217611   0.13067135
5.3330664  0.9169721  1369704400   0.32667327  -0.34679461
5.3330664  0.9169721  1369718800  -0.69991934  -0.37349010
5.3330664  0.9169721  1369733200  -0.37417230   0.92082810
5.3330664  0.9169721  1369747600   0.77668852   0.23244205
5.3330664  0.9169721  1369762000  -0.07815878  -0.56742281
5.3330664  0.9169721  1369776400  -0.18891974   0.13692172
5.3330664  0.9169721  1369790800   0.32051432  -0.36167806
5.3330664  0.9169721  1369805200  -0.71498513  -0.35486412
5.3330664  0.9169721  1369819600  -0.35001647   0.93057913
5.3330664  0.9169721  1369834000   0.77816302   0.20773551
5.3330664  0.9169721  1369848400  -0.09583791  -0.56215143
5.3330664  0.9169721  1369862800  -0.17541178   0.14266074
5.3330664  0.9169721  1369877200   0.31372643  -0.37639260
2.3270546  -0.8331147  1368970000   0.60688859  -0.64799821
2.3270546  -0.8331147  1368984400   0.25460273   0.52069950
2.3270546  -0.8331147  1368998800  -0.34236097   0.08626534
2.3270546  -0.8331147  1369013200   0.29869992   0.16078719
2.3270546  -0.8331147  1369027600  -0.42445129   0.55200744
2.3270546  -0.8331147  1369042000  -0.69044107  -0.69019920
2.3270546  -0.8331147  1369056400   0.62055188  -0.62769121
2.3270546  -0.8331147  1369070800   0.23542634   0.52716273
2.3270546  -0.8331147  1369085200  -0.33630431   0.07503513
2.3270546  -0.8331147  1369099600   0.30192190   0.17384732
2.3270546  -0.8331147  1369114000  -0.44390839   0.54258633
2.3270546  -0.8331147  1369128400  -0.67426974  -0.70934838
2.3270546  -0.8331147  1369142800   0.63356447  -0.60699403
2.3270546  -0.8331147  1369157200   0.21620926   0.53298801
2.3270546  -0.8331147  1369171600  -0.32975310   0.06406053
2.3270546  -0.8331147  1369186000   0.30458480   0.18705329
2.3270546  -0.8331147  1369200400  -0.46319655   0.53253037
2.3270546  -0.8331147  1369214800  -0.65751171  -0.72800547
2.3270546  -0.8331147  1369229200   0.64591664  -0.58592963
2.3270546  -0.8331147  1369243600   0.19697487   0.53818202
2.3270546  -0.8331147  1369258000  -0.32271910   0.05335810
2.3270546  -0.8331147  1369272400   0.30667585   0.20038547
2.3270546  -0.8331147  1369286800  -0.48229310   0.52184284
2.3270546  -0.8331147  1369301200  -0.64018285  -0.74615151
2.3270546  -0.8331147  1369315600   0.65759844  -0.56451845
2.3270546  -0.8331147  1369330000   0.17774652   0.54274529
2.3270546  -0.8331147  1369344400  -0.31521839   0.04294327
2.3270546  -0.8331147  1369358800   0.30819196   0.21382487
2.3270546  -0.8331147  1369373200  -0.50117153   0.51052439
2.3270546  -0.8331147  1369387600  -0.62229520  -0.76376528
2.3270546  -0.8331147  1369402000   0.66860014  -0.54278296
2.3270546  -0.8331147  1369416400   0.15854585   0.54667950
2.3270546  -0.8331147  1369430800  -0.30726382   0.03283106
2.3270546  -0.8331147  1369445200   0.30912837   0.22735152
2.3270546  -0.8331147  1369459600  -0.51981372   0.49858767
2.3270546  -0.8331147  1369474000  -0.60386550  -0.78082740
2.3270546  -0.8331147  1369488400   0.67890674  -0.52074027
2.3270546  -0.8331147  1369502800   0.13939616   0.54998618
2.3270546  -0.8331147  1369517200  -0.29886961   0.02303709
2.3270546  -0.8331147  1369531600   0.30947948   0.24094653
2.3270546  -0.8331147  1369546000  -0.53819662   0.48604059
2.3270546  -0.8331147  1369560400  -0.58491433  -0.79732621
2.3270546  -0.8331147  1369574800   0.68851435  -0.49841675
2.3270546  -0.8331147  1369589200   0.12031896   0.55266190
2.3270546  -0.8331147  1369603600  -0.29004800   0.01357654
2.3270546  -0.8331147  1369618000   0.30924085   0.25458932
2.3270546  -0.8331147  1369632400  -0.55629915   0.47289038
2.3270546  -0.8331147  1369646800  -0.56546015  -0.81324476
2.3270546  -0.8331147  1369661200   0.69741869  -0.47583508
2.3270546  -0.8331147  1369675600   0.10133751   0.55471736
2.3270546  -0.8331147  1369690000  -0.28081337   0.00446486
2.3270546  -0.8331147  1369704400   0.30840361   0.26825997
2.3270546  -0.8331147  1369718800  -0.57409871   0.45914584
2.3270546  -0.8331147  1369733200  -0.54552066  -0.82856768
2.3270546  -0.8331147  1369747600   0.70561284  -0.45301867
2.3270546  -0.8331147  1369762000   0.08247279   0.55615717
2.3270546  -0.8331147  1369776400  -0.27118397  -0.00428645
2.3270546  -0.8331147  1369790800   0.30696762   0.28193769
2.3270546  -0.8331147  1369805200  -0.59156907   0.44480938
2.3270546  -0.8331147  1369819600  -0.52511299  -0.84327608
2.3270546  -0.8331147  1369834000   0.71309185  -0.42998934
2.3270546  -0.8331147  1369848400   0.06374726   0.55698633
2.3270546  -0.8331147  1369862800  -0.26117611  -0.01266400
2.3270546  -0.8331147  1369877200   0.30493230   0.29560339
5.8386305  0.2111949  1368970000   0.04290201   0.79707813
5.8386305  0.2111949  1368984400   0.26267630   0.14373294
5.8386305  0.2111949  1368998800  -0.37002343  -0.41701573
5.8386305  0.2111949  1369013200   0.01722779  -0.51088792
5.8386305  0.2111949  1369027600   0.00408664  -0.37663528
5.8386305  0.2111949  1369042000  -0.59142923   0.37646809
5.8386305  0.2111949  1369056400   0.05744705   0.79380941
5.8386305  0.2111949  1369070800   0.25333393   0.13005349
5.8386305  0.2111949  1369085200  -0.37327838  -0.42082703
5.8386305  0.2111949  1369099600   0.02698131  -0.51143700
5.8386305  0.2111949  1369114000  -0.00722776  -0.36936525
5.8386305  0.2111949  1369128400  -0.59157401   0.39064142
5.8386305  0.2111949  1369142800   0.07181597   0.79018068
5.8386305  0.2111949  1369157200   0.24367855   0.11644363
5.8386305  0.2111949  1369171600  -0.37611705  -0.42449602
5.8386305  0.2111949  1369186000   0.03656271  -0.51195991
5.8386305  0.2111949  1369200400  -0.01877056  -0.36187762
5.8386305  0.2111949  1369214800  -0.59124029   0.40471417
5.8386305  0.2111949  1369229200   0.08599371   0.78619599
5.8386305  0.2111949  1369243600   0.23372523   0.10290974
5.8386305  0.2111949  1369258000  -0.37853742  -0.42802674
5.8386305  0.2111949  1369272400   0.04595673  -0.51245224
5.8386305  0.2111949  1369286800  -0.03052974  -0.35417098
5.8386305  0.2111949  1369301200  -0.59042710   0.41867715
5.8386305  0.2111949  1369315600   0.09996606   0.78185821
5.8386305  0.2111949  1369330000   0.22348683   0.08945891
5.8386305  0.2111949  1369344400  -0.38054055  -0.43142402
5.8386305  0.2111949  1369358800   0.05515152  -0.51291347
5.8386305  0.2111949  1369373200  -0.04249272  -0.34624276
5.8386305  0.2111949  1369387600  -0.58913100   0.43252069
5.8386305  0.2111949  1369402000   0.11371829   0.77717102
5.8386305  0.2111949  1369416400   0.21297552   0.07609689
5.8386305  0.2111949  1369430800  -0.38212556  -0.43469179
5.8386305  0.2111949  1369445200   0.06413420  -0.51334178
5.8386305  0.2111949  1369459600  -0.05464505  -0.33809566
5.8386305  0.2111949  1369474000  -0.58735144   0.44623500
5.8386305  0.2111949  1369488400   0.12723471   0.77213269
5.8386305  0.2111949  1369502800   0.20220478   0.06283072
5.8386305  0.2111949  1369517200  -0.38329178  -0.43783349
5.8386305  0.2111949  1369531600   0.07289247  -0.51373482
5.8386305  0.2111949  1369546000  -0.06697266  -0.32973021
5.8386305  0.2111949  1369560400  -0.58509278   0.45981371
5.8386305  0.2111949  1369574800   0.14050205   0.76675093
5.8386305  0.2111949  1369589200   0.19118483   0.04966637
5.8386305  0.2111949  1369603600  -0.38403732  -0.44085193
5.8386305  0.2111949  1369618000   0.08141373  -0.51408982
5.8386305  0.2111949  1369632400  -0.07946216  -0.32114631
5.8386305  0.2111949  1369646800  -0.58235651   0.47324780
5.8386305  0.2111949  1369661200   0.15350796   0.76103139
5.8386305  0.2111949  1369675600   0.17993282   0.03660995
5.8386305  0.2111949  1369690000  -0.38436145  -0.44374985
5.8386305  0.2111949  1369704400   0.08968434  -0.51440215
5.8386305  0.2111949  1369718800  -0.09209909  -0.31234458
5.8386305  0.2111949  1369733200  -0.57914418   0.48652893
5.8386305  0.2111949  1369747600   0.16623859   0.75497854
5.8386305  0.2111949  1369762000   0.16846199   0.02366662
5.8386305  0.2111949  1369776400  -0.38426858  -0.44653320
5.8386305  0.2111949  1369790800   0.09769304  -0.51467013
5.8386305  0.2111949  1369805200  -0.10487001  -0.30332237
5.8386305  0.2111949  1369819600  -0.57545590   0.49964708
5.8386305  0.2111949  1369834000   0.17868155   0.74859649
5.8386305  0.2111949  1369848400   0.15678693   0.01084256
5.8386305  0.2111949  1369862800  -0.38376033  -0.44920570
5.8386305  0.2111949  1369877200   0.10542959  -0.51489151
5.4345072  0.0990051  1368970000   0.26197338   0.61112988
5.4345072  0.0990051  1368984400  -0.08726633  -0.06788692
5.4345072  0.0990051  1368998800  -0.36791855  -0.53531426
5.4345072  0.0990051  1369013200   0.19870147  -0.55236512
5.4345072  0.0990051  1369027600  -0.22590417  -0.06920162
5.4345072  0.0990051  1369042000  -0.43001482   0.62654650
5.4345072  0.0990051  1369056400   0.26776937   0.60307366
5.4345072  0.0990051  1369070800  -0.09980765  -0.07906088
5.4345072  0.0990051  1369085200  -0.36105928  -0.53906935
5.4345072  0.0990051  1369099600   0.20233077  -0.54882622
5.4345072  0.0990051  1369114000  -0.23839602  -0.05729738
5.4345072  0.0990051  1369128400  -0.42100054   0.63407588
5.4345072  0.0990051  1369142800   0.27315000   0.59481579
5.4345072  0.0990051  1369157200  -0.11229973  -0.09014735
5.4345072  0.0990051  1369171600  -0.35387129  -0.54270416
5.4345072  0.0990051  1369186000   0.20556277  -0.54514790
5.4345072  0.0990051  1369200400  -0.25079316  -0.04531369
5.4345072  0.0990051  1369214800  -0.41164538   0.64137733
5.4345072  0.0990051  1369229200   0.27811041   0.58636177
5.4345072  0.0990051  1369243600  -0.12472902  -0.10114473
5.4345072  0.0990051  1369258000  -0.34636372  -0.54621965
5.4345072  0.0990051  1369272400   0.20838904  -0.54132617
5.4345072  0.0990051  1369286800  -0.26308110  -0.03325367
5.4345072  0.0990051  1369301200  -0.40195987   0.64844710
5.4345072  0.0990051  1369315600   0.28264576   0.57771575
5.4345072  0.0990051  1369330000  -0.13708049  -0.11204985
5.4345072  0.0990051  1369344400  -0.33854887  -0.54961783
5.4345072  0.0990051  1369358800   0.21080828  -0.53736222
5.4345072  0.0990051  1369373200  -0.27524307  -0.02112153
5.4345072  0.0990051  1369387600  -0.39195204   0.65527904
5.4345072  0.0990051  1369402000   0.28675136   0.56888282
5.4345072  0.0990051  1369416400  -0.14934012  -0.12286061
5.4345072  0.0990051  1369430800  -0.33043647  -0.55289960
5.4345072  0.0990051  1369445200   0.21281752  -0.53325611
5.4345072  0.0990051  1369459600  -0.28726691  -0.00892156
5.4345072  0.0990051  1369474000  -0.38163295   0.66186899
5.4345072  0.0990051  1369488400   0.29041955   0.55986392
5.4345072  0.0990051  1369502800  -0.16149297  -0.13357368
5.4345072  0.0990051  1369517200  -0.32203737  -0.55606526
5.4345072  0.0990051  1369531600   0.21441358  -0.52900666
5.4345072  0.0990051  1369546000  -0.29913807   0.00334150
5.4345072  0.0990051  1369560400  -0.37101591   0.66821647
5.4345072  0.0990051  1369574800   0.29364923   0.55066669
5.4345072  0.0990051  1369589200  -0.17352366  -0.14418593
5.4345072  0.0990051  1369603600  -0.31336051  -0.55911422
5.4345072  0.0990051  1369618000   0.21559384  -0.52461320
5.4345072  0.0990051  1369632400  -0.31084281   0.01566395
5.4345072  0.0990051  1369646800  -0.36011294   0.67431819
5.4345072  0.0990051  1369661200   0.29643890   0.54129666
5.4345072  0.0990051  1369675600  -0.18541914  -0.15469575
5.4345072  0.0990051  1369690000  -0.30441675  -0.56204581
5.4345072  0.0990051  1369704400   0.21635270  -0.52007186
5.4345072  0.0990051  1369718800  -0.32236689   0.02804092
5.4345072  0.0990051  1369733200  -0.34893546   0.68017089
5.4345072  0.0990051  1369747600   0.29878578   0.53175896
5.4345072  0.0990051  1369762000  -0.19716606  -0.16510129
5.4345072  0.0990051  1369776400  -0.29521948  -0.56486309
5.4345072  0.0990051  1369790800   0.21669051  -0.51538366
5.4345072  0.0990051  1369805200  -0.33369377   0.04046857
5.4345072  0.0990051  1369819600  -0.33749482   0.68576968
5.4345072  0.0990051  1369834000   0.30068806   0.52205813
5.4345072  0.0990051  1369848400  -0.20875025  -0.17540002
5.4345072  0.0990051  1369862800  -0.28578085  -0.56756622
5.4345072  0.0990051  1369877200   0.21660739  -0.51054871
1.3677146  -0.8643203  1368970000   0.35635671   0.49317673
1.3677146  -0.8643203  1368984400  -0.37431866   0.13060150
1.3677146  -0.8643203  1368998800   0.28627926   0.07156290
1.3677146  -0.8643203  1369013200  -0.31269261   0.60405380
1.3677146  -0.8643203  1369027600  -0.77075708  -0.57532084
1.3677146  -0.8643203  1369042000   0.55293947  -0.72419965
1.3677146  -0.8643203  1369056400   0.33737770   0.50273156
1.3677146  -0.8643203  1369070800  -0.37084261   0.11767958
1.3677146  -0.8643203  1369085200   0.29257211   0.08408074
1.3677146  -0.8643203  1369099600  -0.33304390   0.59836167
1.3677146  -0.8643203  1369114000  -0.75778812  -0.59705818
1.3677146  -0.8643203  1369128400   0.56942582  -0.70547456
1.3677146  -0.8643203  1369142800   0.31823760   0.51164794
1.3677146  -0.8643203  1369157200  -0.36680371   0.10493160
1.3677146  -0.8643203  1369171600   0.29834309   0.09685408
1.3677146  -0.8643203  1369186000  -0.35335016   0.59200317
1.3677146  -0.8643203  1369200400  -0.74415177  -0.61840415
1.3677146  -0.8643203  1369214800   0.58530682  -0.68626875
1.3677146  -0.8643203  1369229200   0.29896075   0.51992321
1.3677146  -0.8643203  1369243600  -0.36221606   0.09237543
1.3677146  -0.8643203  1369258000   0.30358058   0.10986535
1.3677146  -0.8643203  1369272400  -0.37358487   0.58497262
1.3677146  -0.8643203  1369286800  -0.72985786  -0.63933730
1.3677146  -0.8643203  1369301200   0.60056812  -0.66660291
1.3677146  -0.8643203  1369315600   0.27956945   0.52755415
1.3677146  -0.8643203  1369330000  -0.35708922   0.08003017
1.3677146  -0.8643203  1369344400   0.30827659   0.12309484
1.3677146  -0.8643203  1369358800  -0.39372647   0.57727689
1.3677146  -0.8643203  1369373200  -0.71491337  -0.65983081
1.3677146  -0.8643203  1369387600   0.61519289  -0.64649338
1.3677146  -0.8643203  1369402000   0.26008758   0.53453839
1.3677146  -0.8643203  1369416400  -0.35143334   0.06791336
1.3677146  -0.8643203  1369430800   0.31242132   0.13652498
1.3677146  -0.8643203  1369445200  -0.41375133   0.56892020
1.3677146  -0.8643203  1369459600  -0.69933891  -0.67987061
1.3677146  -0.8643203  1369474000   0.62916660  -0.62596124
1.3677146  -0.8643203  1369488400   0.24053626   0.54086840
1.3677146  -0.8643203  1369502800  -0.34525904   0.05604359
1.3677146  -0.8643203  1369517200   0.31600526   0.15013610
1.3677146  -0.8643203  1369531600  -0.43363705   0.55990529
1.3677146  -0.8643203  1369546000  -0.68314922  -0.69943607
1.3677146  -0.8643203  1369560400   0.64248252  -0.60503054
1.3677146  -0.8643203  1369574800   0.22094096   0.54654717
1.3677146  -0.8643203  1369589200  -0.33857280   0.04443968
1.3677146  -0.8643203  1369603600   0.31901735   0.16390979
1.3677146  -0.8643203  1369618000  -0.45335937   0.55023670
1.3677146  -0.8643203  1369632400  -0.66635829  -0.71850818
